# name,planet_status,mass_eu,mass_jup,star_mass,star_radius,star_teff,star_distance,radius_eu,Radius_estimate (EU),radius_jup,geometric_albedo,ra,dec,semi_major_axis,molecules,star_name,Bulk Density (g/cm3),Escape Vel (EU),ESI_radius,ESI_Bulk_Dens,ESI_Internal,ESI_Esc_Velocity,Effective Temperature (K),ESI_Eff_Temp,ESI_Surface,ESI_Global,X-Coord,Y-Coord,Z-Coord,Ra_Radians ,Dec_Radians,,Revenue1,Revenue2
HD 86264 b,Confirmed,0,,1.42,1.88,6210,72.6,0,0,,0.3,149.2416667,-15.895,2.86,,HD 86264,0,0,0,0,0.00000,0.00000,252.0711928,0.9334739426,0,0,35.70933473,-10.16870257,-62.38750597,2.60,-0.28,73.31,,
HD 8673 A b,Confirmed,0,,1.35,1.39,6472,38.25,0,0,,0.3,21.5333333,34.5794444,3.02,,HD 8673 A,0,0,0,0,0.00000,0.00000,223.6632226,0.8742595235,0,0,11.55917876,7.968024254,35.58031023,0.38,0.60,36.06,,
HD 86950 b,Confirmed,0,,1.66,8.8,4805,169,0,0,,0.3,150.4083333,-17.33305558,2.72,,HD 86950,0,0,0,0,0.00000,0.00000,411.2018443,0.823796454,0,0,79.66504267,-24.86332651,-146.9567827,2.63,-0.30,169.73,,
HD 87646 A b,Confirmed,0,,1.12,1.55,5770,,0,0,,0.3,151.6698704,17.89510364,0.117,,HD 87646 A,0,0,0,0,0.00000,0.00000,956.3038059,0.4629094577,0,0,0,0,0,2.65,0.31,3.80,,
HD 87646 A c,Confirmed,0,,1.12,1.55,5770,,0,0,,0.3,151.6698704,17.89510364,1.58,,HD 87646 A,0,0,0,0,0.00000,0.00000,282.0680698,0.9895943476,0,0,0,0,0,2.65,0.31,3.80,,
HD 88133 b,Confirmed,0,,1.2,1.93,5494,74.5,10.9732747,10.9732747,1,0.3,152.5291667,18.1866667,0.047,,HD 88133,0,0,0.1670386799,0,0.00000,0.00000,1582.827085,0.3078852153,0,0,32.64983283,10.72630021,-66.09981014,2.66,0.32,74.45,,
HD 89307 b,Confirmed,0,,1.028,1.05,5950,30.9,0,0,,0.3,154.5875,12.6208333,3.34,,HD 89307,0,0,0,0,0.00000,0.00000,177.1441833,0.7616742923,0,0,12.93978416,2.897324958,-27.91016829,2.70,0.22,31.20,,
HD 89744 c,Confirmed,0,,1.4,2.14,6196,40,0,0,,0.3,155.5416667,41.2294444,8.3,,HD 89744,0,0,0,0,0.00000,0.00000,168.7662866,0.7389612217,0,0,12.45532797,10.91512677,-36.41050416,2.71,0.72,39.88,,
HD 90156 b,Confirmed,0,,0.84,,5599,39.6,0,0,,0.3,155.9791667,-29.6455556,0.25,,HD 90156,0,0,0,0,0.00000,0.00000,0,0,0,0,14.00985704,-7.973447084,-36.17054115,2.72,-0.52,40.88,,
HD 91669 b,Confirmed,0,,0.914,,5185,71.725,0,0,,0.3,158.725,-13.78805558,1.205,,HD 91669,0,0,0,0,0.00000,0.00000,0,0,0,0,25.27509611,-6.202572357,-66.83691523,2.77,-0.24,72.60,,
HD 9174 b,Confirmed,0,,1.03,1.67,5577,78.93,0,0,,0.3,22.50416667,-19.60444446,2.2,,HD 9174,0,0,0,0,0.00000,0.00000,244.3148461,0.9179336173,0,0,28.45924638,-10.13636938,72.91961472,0.39,-0.34,77.65,,
HD 92788 c,Confirmed,0,,1.15,1.14,5744,32.82,0,0,,0.3,160.7,-2.1836111,10.5,,HD 92788,0,0,0,0,0.00000,0.00000,113.4789397,0.5653045702,0,0,10.83960553,-0.4133105356,-30.97554723,2.80,-0.04,33.63,,
HD 92987 b,Confirmed,0,,1.08,1.58,5779,43.66,0,0,,0.3,160.9,-39.05861112,9.75,,HD 92987,0,0,0,0,0.00000,0.00000,132.6085728,0.63055573,0,0,11.09336347,-9.002033702,-41.25646951,2.81,-0.68,45.15,,
HD 93083 b,Confirmed,0,,0.7,,4995,28.9,0,0,,0.3,161.0833333,-33.5769444,0.477,,HD 93083,0,0,0,0,0.00000,0.00000,0,0,0,0,7.805863448,-5.181676897,-27.33914264,2.81,-0.59,30.35,,
HD 93385 A b,Confirmed,0,,,,,42.2,0,0,,0.3,161.5625,-41.4644444,0.0756,,HD 93385 A,0,0,0,0,0.00000,0.00000,0,0,0,0,10.00149431,-8.837516113,-40.03384094,2.82,-0.72,43.73,,
HD 93385 A c,Confirmed,0,,,,,42.2,0,0,,0.3,161.5625,-41.4644444,0.112,,HD 93385 A,0,0,0,0,0.00000,0.00000,0,0,0,0,10.00149431,-8.837516113,-40.03384094,2.82,-0.72,43.73,,
HD 93385 A d,Confirmed,0,,,,,42.2,0,0,,0.3,161.5625,-41.4644444,0.257,,HD 93385 A,0,0,0,0,0.00000,0.00000,0,0,0,0,10.00149431,-8.837516113,-40.03384094,2.82,-0.72,43.73,,
HD 9446 b,Confirmed,0,,1,1,5793,53,0,0,,0.3,23.3333333,29.2652778,0.1892,,HD 9446,0,0,0,0,0.00000,0.00000,617.4185806,0.6361698471,0,0,18.31289901,10.26213176,48.66545368,0.41,0.51,50.75,,
HD 9446 c,Confirmed,0,,1,1,5793,53,0,0,,0.3,23.3333333,29.2652778,0.646,,HD 9446,0,0,0,0,0.00000,0.00000,347.9010677,0.9058012783,0,0,18.31289901,10.26213176,48.66545368,0.41,0.51,50.75,,
HD 94834 b,Confirmed,0,,1.11,4.2,4798,81,13.62880718,13.62880718,1.242,0.3,164.31297,24.14278,2.74,,HD 94834,0,0,0.1367165467,0,0.00000,0.00000,292.0078627,0.9930899855,0,0,19.98528371,8.957763317,-77.98299117,2.87,0.42,81.47,,
HD 95089 b,Confirmed,0,,1.58,4.9,5002,139,0,0,,0.3,164.7,1.7291667,1.51,,HD 95089,0,0,0,0,0.00000,0.00000,427.4275513,0.8051129691,0,0,36.66165168,1.106771939,-134.0734812,2.87,0.03,139.73,,
HD 95089 c,Confirmed,0,,1.58,4.9,5002,139,0,0,,0.3,164.7,1.7291667,,,HD 95089,0,0,0,0,0.00000,0.00000,,0,0,0,36.66165168,1.106771939,-134.0734812,2.87,0.03,139.73,,
HD 95127 b,Confirmed,0,,1.2,20,4218,300,0,0,,0.3,164.8958333,43.81444447,1.28,,HD 95127,0,0,0,0,0.00000,0.00000,765.3960714,0.5468028746,0,0,56.40809833,54.1207263,-289.6361052,2.88,0.76,300.30,,
HD 95544 b,Confirmed,0,,1.09,1.088,5722,88.02,0,0,,0.3,166.325,81.03888889,3.386,,HD 95544,0,0,0,0,0.00000,0.00000,173.0617527,0.7507096465,0,0,3.241321816,20.55518757,-85.5248414,2.90,1.41,88.48,,
HD 9578 b,Confirmed,0,,1.12,,,57.24,0,0,,0.3,23.3208333,-38.245,,,HD 9578,0,0,0,0,0.00000,0.00000,,0,0,0,17.79661476,-14.02720177,52.5636349,0.41,-0.67,56.46,,
HD 95872 b,Confirmed,0,,0.95,0.93928087,5312,72.3704,0,0,,0.3,165.8666667,-22.0938889,5.2,,HD 95872,0,0,0,0,0.00000,0.00000,129.576957,0.6206135411,0,0,16.37371866,-6.646643423,-70.1797568,2.89,-0.39,73.53,,
HD 96063 b,Confirmed,0,,1.02,4.5,5148,158,0,0,,0.3,166.1833333,-2.5133333,0.99,,HD 96063,0,0,0,0,0.00000,0.00000,514.096469,0.7181181096,0,0,37.69662104,-1.654659211,-153.4282466,2.90,-0.04,158.83,,
HD 96127 b,Confirmed,0,,0.91,35,4152,540,0,0,,0.3,166.4416667,44.3016667,1.4,,HD 96127,0,0,0,0,0.00000,0.00000,945.6554112,0.4669050975,0,0,90.60056324,88.41853191,-524.9511417,2.90,0.77,540.38,,
HD 96167 b,Confirmed,0,,1.31,1.86,5770,84,0,0,,0.3,166.3125,-10.2913889,1.3,,HD 96167,0,0,0,0,0.00000,0.00000,334.4144938,0.9254283211,0,0,19.5568225,-3.551040776,-81.61446442,2.90,-0.18,84.98,,
HD 96700 b,Confirmed,0,,,,,25.6,0,0,,0.3,166.975,-30.1744444,0.0777,,HD 96700,0,0,0,0,0.00000,0.00000,0,0,0,0,4.987840039,-2.900014671,-24.94135856,2.91,-0.53,27.04,,
HD 96700 c,Confirmed,0,,,,,25.6,0,0,,0.3,166.975,-30.1744444,0.141,,HD 96700,0,0,0,0,0.00000,0.00000,0,0,0,0,4.987840039,-2.900014671,-24.94135856,2.91,-0.53,27.04,,
HD 96700 d,Confirmed,0,,,,,25.6,0,0,,0.3,166.975,-30.1744444,0.424,,HD 96700,0,0,0,0,0.00000,0.00000,0,0,0,0,4.987840039,-2.900014671,-24.94135856,2.91,-0.53,27.04,,
HD 96992 b,Confirmed,0,,0.96,7.43,4725,,0,0,,0.3,167.5968501,43.91897989,1.24,,HD 96992,0,0,0,0,0.00000,0.00000,540.1408415,0.6955338647,0,0,0,0,0,2.93,0.77,3.80,,
HD 97619 b,Confirmed,0,,1.3,16.7,4355,213,0,0,,0.3,169.037161,78.30895734,1.6,,HD 97619,0,0,0,0,0.00000,0.00000,650.5704914,0.6136992429,0,0,8.208042567,39.66636625,-209.1129059,2.95,1.37,213.57,,
HD 98219 b,Confirmed,0,,1.3,4.5,4992,134,0,0,,0.3,169.45,-23.9752778,1.23,,HD 98219,0,0,0,0,0.00000,0.00000,451.1463052,0.7792773852,0,0,22.4177122,-9.969420437,-131.7347974,2.96,-0.42,135.18,,
HD 98649 b,Confirmed,0,,1.03,1.01,5790,40.3,0,0,,0.3,170.2166667,-23.2172222,6.57,,HD 98649,0,0,0,0,0.00000,0.00000,130.1293237,0.6224357697,0,0,6.293327243,-2.699562962,-39.71393196,2.97,-0.41,41.59,,
HD 98736 b,Confirmed,0,,0.92,0.93,5544,31,0,0,,0.3,170.4541667,18.19000001,1.864,,HD 98736,0,0,0,0,0.00000,0.00000,202.7215231,0.826218185,0,0,4.884022138,1.604840261,-30.57075098,2.97,0.32,31.97,,
HD 99109 b,Confirmed,0,,0.93,,5272,60.5,0,0,,0.3,171.0708333,-1.5288889,1.105,,HD 99109,0,0,0,0,0.00000,0.00000,0,0,0,0,9.387061181,-0.2505451728,-59.76679939,2.99,-0.03,61.55,,
HD 99283 b,Confirmed,0,,,,,,0,0,,0.3,171.4875,55.85055557,1.08,,HD 99283,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,2.99,0.97,3.80,,
HD 99492 b,Confirmed,0,,0.83,0.96,4740,18,0,0,,0.3,171.6916667,3.0061111,0.123,,HD 99492,0,0,0,0,0.00000,0.00000,614.0716404,0.6385302167,0,0,2.597423036,0.1364029737,-17.81108609,3.00,0.05,19.28,,
HD 99706 b,Confirmed,0,,1.72,5.4,4932,129,0,0,,0.3,172.125,43.9666667,2.14,,HD 99706,0,0,0,0,0.00000,0.00000,375.5554749,0.8680510097,0,0,12.72117831,12.27040453,-127.7834449,3.00,0.77,129.78,,
HD 99706 c,Confirmed,0,,1.72,5.4,4932,129,0,0,,0.3,172.125,43.9666667,,,HD 99706,0,0,0,0,0.00000,0.00000,,0,0,0,12.72117831,12.27040453,-127.7834449,3.00,0.77,129.78,,
HIP 105854 b,Confirmed,0,,2.1,,4780,80.84,0,0,,0.3,321.5958333,-37.82944447,0.655,,HIP 105854,0,0,0,0,0.00000,0.00000,0,0,0,0,-39.66433471,30.79947278,63.35012729,5.61,-0.66,79.64,,
HIP 107772 b,Confirmed,0,,,,,23.66,0,0,,0.3,327.5,-41.24500001,0.243,,HIP 107772,0,0,0,0,0.00000,0.00000,0,0,0,0,-9.558501543,8.38110533,19.95464161,5.72,-0.72,22.52,,
HIP 107773 b,Confirmed,0,,2.42,11.6,4945,106,0,0,,0.3,327.5,-64.71250002,0.72,,HIP 107773,0,0,0,0,0.00000,0.00000,905.4548628,0.4826324128,0,0,-24.32840237,51.49620805,89.39949326,5.72,-1.13,103.90,,
HIP 109384 b,Confirmed,0,,0.78,,5180,56.2,0,0,,0.3,332.1333,71.3144,1.134,,HIP 109384,0,0,0,0,0.00000,0.00000,0,0,0,0,-8.415859767,-24.88417864,49.68290408,5.80,1.24,56.90,,
HIP 109600 b,Confirmed,0,,0.87,,5530,58.6,0,0,,0.3,333.025,29.06583335,0.706,,HIP 109600,0,0,0,0,0.00000,0.00000,0,0,0,0,-23.2334953,-12.9134569,52.22458546,5.81,0.51,59.03,,
HIP 114933 b,Confirmed,0,,1.39,5.27,4824,102.06,0,0,,0.3,349.2083334,-21.20305556,2.84,,HIP 114933,0,0,0,0,0.00000,0.00000,319.8398884,0.9476179681,0,0,-17.81592499,6.911434969,100.2550172,6.09,-0.37,101.03,,
HIP 11915 b,Confirmed,0,,1,,5760,57.3,0,0,,0.3,38.45416668,-19.61194447,4.8,,HIP 11915,0,0,0,0,0.00000,0.00000,0,0,0,0,33.5669758,-11.96054801,44.87196705,0.67,-0.34,56.08,,
HIP 12961 b,Confirmed,0,,0.67,,,23,0,0,,0.3,41.6791667,-23.0866667,0.13,,HIP 12961,0,0,0,0,0.00000,0.00000,0,0,0,0,14.0691947,-5.997150773,17.17824039,0.73,-0.40,22.13,,
HIP 14810 b,Confirmed,0,,0.99,1,5485,52.9,0,0,,0.3,47.8083333,21.0972222,0.0692,,HIP 14810,0,0,0,0,0.00000,0.00000,949.6621265,0.4653935736,0,0,36.56661382,14.10784523,35.52831908,0.83,0.37,50.09,,
HIP 14810 c,Confirmed,0,,0.99,1,5485,52.9,0,0,,0.3,47.8083333,21.0972222,0.545,,HIP 14810,0,0,0,0,0.00000,0.00000,357.7050227,0.892048195,0,0,36.56661382,14.10784523,35.52831908,0.83,0.37,50.09,,
HIP 14810 d,Confirmed,0,,0.99,1,5485,52.9,0,0,,0.3,47.8083333,21.0972222,1.89,,HIP 14810,0,0,0,0,0.00000,0.00000,205.9747865,0.8339485825,0,0,36.56661382,14.10784523,35.52831908,0.83,0.37,50.09,,
HIP 3206 b,Confirmed,0,,0.84,,,17.9352,0,0,,0.3,147.2041667,40.18722223,2.108,,HIP 3206,0,0,0,0,0.00000,0.00000,0,0,0,0,7.421331924,6.268675251,-15.07643665,2.57,0.70,17.53,,
HIP 34222 b,Confirmed,0,,0.62,,,22.85,0,0,,0.3,106.425,27.47083335,0.492,,HIP 34222,0,0,0,0,0.00000,0.00000,0,0,0,0,19.44621565,10.1104807,-6.461066226,1.86,0.48,20.50,,
HIP 35173 b,Confirmed,0,,0.79,,4881,33.19,0,0,,0.3,109.04,-3.67,0.217,,HIP 35173,0,0,0,0,0.00000,0.00000,0,0,0,0,31.30987012,-2.008256666,-10.82751301,1.90,-0.06,32.31,,
HIP 36985 b,Confirmed,0,,0.621,,,14.07,0,0,,0.3,114.0333333,-3.110833344,7,,HIP 36985,0,0,0,0,0.00000,0.00000,0,0,0,0,12.83131725,-0.6973525567,-5.730261512,1.99,-0.05,13.61,,
HIP 38594 b,Confirmed,0,,,,,17.798,0,0,,0.3,118.5458333,-25.30305556,0.256,,HIP 38594,0,0,0,0,0.00000,0.00000,0,0,0,0,14.13442146,-6.682232648,-8.504980949,2.07,-0.44,18.54,,
HIP 38594 c,Confirmed,0,,,,,17.798,0,0,,0.3,118.5458333,-25.30305556,3.805,,HIP 38594,0,0,0,0,0.00000,0.00000,0,0,0,0,14.13442146,-6.682232648,-8.504980949,2.07,-0.44,18.54,,
HIP 41378 b,Confirmed,0,,1.15,1.4,6199,116,2.853051422,2.853051422,0.26,0.3,126.6166667,10.08027779,,,HIP 41378,0,0,0.5190691172,0,0.00000,0.00000,,0,0,0,91.66946178,16.29626472,-69.18917208,2.21,0.18,114.94,,
HIP 41378 c,Confirmed,0,,1.15,1.4,6199,116,2.501906632,2.501906632,0.228,0.3,126.6166667,10.08027779,,,HIP 41378,0,0,0.5711174541,0,0.00000,0.00000,,0,0,0,91.66946178,16.29626472,-69.18917208,2.21,0.18,114.94,,
HIP 41378 d,Confirmed,0,,1.15,1.4,6199,116,3.873565969,3.873565969,0.353,0.3,126.6166667,10.08027779,,,HIP 41378,0,0,0.4103771269,0,0.00000,0.00000,,0,0,0,91.66946178,16.29626472,-69.18917208,2.21,0.18,114.94,,
HIP 41378 e,Confirmed,0,,1.15,1.4,6199,116,5.394461843,5.394461843,0.4916,0.3,126.6166667,10.08027779,,,HIP 41378,0,0,0.3127706521,0,0.00000,0.00000,,0,0,0,91.66946178,16.29626472,-69.18917208,2.21,0.18,114.94,,
HIP 41378 f,Confirmed,0,,1.15,1.4,6199,116,9.985679977,9.985679977,0.91,0.3,126.6166667,10.08027779,,,HIP 41378,0,0,0.1820551849,0,0.00000,0.00000,,0,0,0,91.66946178,16.29626472,-69.18917208,2.21,0.18,114.94,,
HIP 4845 b,Confirmed,0,,,,,21.11,0,0,,0.3,15.58750001,-10.4238889,0.176,,HIP 4845,0,0,0,0,0.00000,0.00000,0,0,0,0,5.578843822,-1.026314024,20.33359981,0.27,-0.18,19.93,,
HIP 48714 b,Confirmed,0,,,,,10.533,0,0,,0.3,149.0375,62.78833335,0.112,,HIP 48714,0,0,0,0,0.00000,0.00000,0,0,0,0,2.477988486,4.819230149,-9.032091831,2.60,1.10,10.41,,
HIP 5158 b,Confirmed,0,,0.78,,4962,45,0,0,,0.3,16.5083333,-22.4530556,0.89,,HIP 5158,0,0,0,0,0.00000,0.00000,0,0,0,0,11.81762133,-4.883679024,43.14502874,0.29,-0.39,43.86,,
HIP 5158 c,Confirmed,0,,0.78,,4962,45,0,0,,0.3,16.5083333,-22.4530556,7.7,,HIP 5158,0,0,0,0,0.00000,0.00000,0,0,0,0,11.81762133,-4.883679024,43.14502874,0.29,-0.39,43.86,,
HIP 54373 b,Confirmed,0,,0.57,,4021,18.73,0,0,,0.3,166.86,-19.29,0.063,,HIP 54373,0,0,0,0,0.00000,0.00000,0,0,0,0,4.018868532,-1.406600347,-18.23960173,2.91,-0.34,20.10,,
HIP 54373 c,Confirmed,0,,0.57,,4021,18.73,0,0,,0.3,166.86,-19.29,0.099,,HIP 54373,0,0,0,0,0.00000,0.00000,0,0,0,0,4.018868532,-1.406600347,-18.23960173,2.91,-0.34,20.10,,
HIP 56640 b,Confirmed,0,,1.04,4.93,4769,122.76,0,0,,0.3,174.1666667,-37.03916667,3.73,,HIP 56640,0,0,0,0,0.00000,0.00000,271.824937,0.9711069265,0,0,9.959218208,-7.515488593,-122.1243178,3.04,-0.65,124.07,,
HIP 57050 b,Confirmed,0,,0.354,0.353,3358,11.02,0,0,,0.3,175.4375,42.7519444,0.166,,HIP 57050,0,0,0,0,0.00000,0.00000,245.9825765,0.9213131188,0,0,0.6436888396,0.5950603545,-10.98507933,3.06,0.75,12.51,,
HIP 57050 c,Confirmed,0,,0.354,0.353,3358,11.02,0,0,,0.3,175.4375,42.7519444,0.91,,HIP 57050,0,0,0,0,0.00000,0.00000,122.2469605,0.59596766,0,0,0.6436888396,0.5950603545,-10.98507933,3.06,0.75,12.51,,
HIP 57274 b,Confirmed,0,,0.73,0.68,4640,25.92,0,0,,0.3,176.1708333,30.9591667,0.07,,HIP 57274,0,0,0,0,0.00000,0.00000,667.8640617,0.6025961463,0,0,1.484378705,0.8904655127,-25.86213624,3.07,0.54,27.17,,
HIP 57274 c,Confirmed,0,,0.73,0.68,4640,25.92,0,0,,0.3,176.1708333,30.9591667,0.178,,HIP 57274,0,0,0,0,0.00000,0.00000,430.0065961,0.8022210425,0,0,1.484378705,0.8904655127,-25.86213624,3.07,0.54,27.17,,
HIP 57274 d,Confirmed,0,,0.73,0.68,4640,25.92,0,0,,0.3,176.1708333,30.9591667,1.01,,HIP 57274,0,0,0,0,0.00000,0.00000,197.9254292,0.8146329347,0,0,1.484378705,0.8904655127,-25.86213624,3.07,0.54,27.17,,
HIP 5763 b,Confirmed,0,,0.73,,,31.93,0,0,,0.3,354.75,16.49444446,0.17,,HIP 5763,0,0,0,0,0.00000,0.00000,0,0,0,0,-2.801412944,-0.8295208622,31.79605134,6.19,0.29,31.17,,
HIP 63242 b,Confirmed,0,,1.54,,,135,0,0,,0.3,194.3833,-65.6464,0.565,,HIP 63242,0,0,0,0,0.00000,0.00000,0,0,0,0,-13.8287291,30.55100475,-130.7685068,3.39,-1.15,135.70,,
HIP 65407 b,Confirmed,0,,0.93,,5460,16.74,0,0,,0.3,201.0875,48.88500002,0.177,,HIP 65407,0,0,0,0,0.00000,0.00000,0,0,0,0,-3.96051921,-4.53762978,-15.61895655,3.51,0.85,19.37,,
HIP 65407 c,Confirmed,0,,0.93,,5460,16.74,0,0,,0.3,201.0875,48.88500002,0.316,,HIP 65407,0,0,0,0,0.00000,0.00000,0,0,0,0,-3.96051921,-4.53762978,-15.61895655,3.51,0.85,19.37,,
HIP 67537 b,Confirmed,0,,2.41,8.69,4985,112.6,0,0,,0.3,207.5791667,-39.90083335,4.96,,HIP 67537,0,0,0,0,0.00000,0.00000,321.0307843,0.9457650004,0,0,-39.99248256,33.4398941,-99.80548492,3.62,-0.70,113.43,,
HIP 67851 b,Confirmed,0,,1.63,5.52,4890,65.96,0,0,,0.3,208.4666667,-35.31444446,0.46,,HIP 67851,0,0,0,0,0.00000,0.00000,777.143804,0.5407720515,0,0,-25.6545097,18.17411703,-57.98507741,3.64,-0.62,66.95,,
HIP 67851 c,Confirmed,0,,1.63,5.52,4890,65.96,0,0,,0.3,208.4666667,-35.31444446,3.82,,HIP 67851,0,0,0,0,0.00000,0.00000,289.2695021,0.9978008503,0,0,-25.6545097,18.17411703,-57.98507741,3.64,-0.62,66.95,,
HIP 68468 b,Confirmed,0,,1.05,,5857,87.8,0,0,,0.3,210.2666667,-32.75694447,0.029743,,HIP 68468,0,0,0,0,0.00000,0.00000,0,0,0,0,-37.21594714,23.94447903,-75.83188777,3.67,-0.57,88.82,,
HIP 68468 c,Confirmed,0,,1.05,,5857,87.8,0,0,,0.3,210.2666667,-32.75694447,0.665,,HIP 68468,0,0,0,0,0.00000,0.00000,0,0,0,0,-37.21594714,23.94447903,-75.83188777,3.67,-0.57,88.82,,
HIP 70849 b,Confirmed,0,,0.63,,4105,24,0,0,,0.3,217.3291667,-46.4638889,10,,HIP 70849,0,0,0,0,0.00000,0.00000,0,0,0,0,-10.02457727,10.55037516,-19.08395751,3.79,-0.81,24.62,,
HIP 71135 b,Confirmed,0,,0.66,,4146,32.36,0,0,,0.3,218.22,-52.65,0.335,,HIP 71135,0,0,0,0,0.00000,0.00000,0,0,0,0,-12.14612727,15.91524012,-25.42334211,3.81,-0.92,32.66,,
HIP 74890 b,Confirmed,0,,1.74,5.77,4850,91.6,0,0,,0.3,229.5708333,-41.42055557,2.1,,HIP 74890,0,0,0,0,0.00000,0.00000,384.5885559,0.856392805,0,0,-52.28620712,46.12984112,-59.4032853,4.01,-0.72,91.90,,
HIP 75092 b,Confirmed,0,,1.28,4.53,48.91,81.86,0,0,,0.3,230.1708333,-25.9902778,2.02,,HIP 75092,0,0,0,0,0.00000,0.00000,33.23054501,0.2068953001,0,0,-56.50736937,27.54861718,-52.43138848,4.02,-0.45,82.89,,
HIP 77257 b,Confirmed,0,,1.275,,,11.8186,0,0,,0.3,236.6125,7.353055565,0.1238,,HIP 77257,0,0,0,0,0.00000,0.00000,0,0,0,0,-9.786999925,-1.26295613,-6.503758931,4.13,0.13,14.58,,
HIP 79431 b,Confirmed,0,,0.49,,3191,14.4,0,0,,0.3,243.175,-18.8755556,0.36,,HIP 79431,0,0,0,0,0.00000,0.00000,0,0,0,0,-12.15935157,4.157281684,-6.49824425,4.24,-0.33,15.95,,
HIP 8541 b,Confirmed,0,,1.17,7.83,4670,169,0,0,,0.3,27.525,-54.46500002,2.8,,HIP 8541,0,0,0,0,0.00000,0.00000,374.4478379,0.8695024228,0,0,45.39226533,-63.55545147,149.8707671,0.48,-0.95,168.67,,
HIP 86221 b,Confirmed,0,,0.79,,,,0,0,,0.3,264.2958333,27.89638892,0.031,,HIP 86221,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,4.61,0.49,3.80,,
HIP 89474 b,Confirmed,0,,0.98,,,,0,0,,0.3,273.8833333,45.20944446,0.1192,,HIP 89474,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,4.78,0.79,3.80,,
HIP 90988 b,Confirmed,0,,1.3,3.94,4884,94.29,0,0,,0.3,278.3875,-50.21166668,1.26,,HIP 90988,0,0,0,0,0.00000,0.00000,410.9282756,0.8241188976,0,0,-59.6957931,71.67878954,13.75381824,4.86,-0.88,92.91,,
HIP 91258 b,Confirmed,0,,0.95,,5519,44.9,0,0,,0.3,279.2208334,61.70250002,0.057,,HIP 91258,0,0,0,0,0.00000,0.00000,0,0,0,0,-21.00979433,-39.0235015,7.194780952,4.87,1.08,48.29,,
HIP 97166 c,Confirmed,0,,0.898,0.836,5198,66.08,0,0,,0.3,296.24462,74.06286,0.124,,HIP 97166,0,0,0,0,0.00000,0.00000,625.2964441,0.6306824073,0,0,-16.27398618,-56.99003806,29.22087158,5.17,1.29,68.74,,
HIP 97233 b,Confirmed,0,,1.93,5.34,5020,106.5,0,0,,0.3,296.4208333,-0.696666691,2.55,,HIP 97233,0,0,0,0,0.00000,0.00000,350.4121473,0.9022384715,0,0,-95.36902755,1.15966132,47.38832946,5.17,-0.01,107.57,,
HR 5183 b,Confirmed,0,,1.07,1.53,5794,31.49,0,0,,0.3,206.7375,6.349722242,18,,HR 5183,0,0,0,0,0.00000,0.00000,104.5062441,0.532507422,0,0,-14.08055236,-1.566876915,-28.12299845,3.61,0.11,33.68,,
HR 810 b,Confirmed,0,,1.11,1.85,5997,17.17,0,0,,0.3,40.6291667,-50.8033333,0.925,,HR 810,0,0,0,0,0.00000,0.00000,404.0707615,0.8322848357,0,0,7.065854202,-8.664622341,13.03099858,0.71,-0.89,17.52,,
HR 858 b,Confirmed,0,,1.145,1.31,6201,32,2.041138827,2.041138827,0.18601,0.3,42.98333335,-30.81444447,0.048,,HR 858,0,0,0.6576483725,0,0.00000,0.00000,1458.833018,0.3297395881,0,0,18.73723042,-11.17603436,23.40966578,0.75,-0.54,31.39,,
HR 858 c,Confirmed,0,,1.145,1.31,6201,32,1.89826679,1.89826679,0.17299,0.3,42.98333335,-30.81444447,0.074,,HR 858,0,0,0.6900675972,0,0.00000,0.00000,1180.763919,0.3921664964,0,0,18.73723042,-11.17603436,23.40966578,0.75,-0.54,31.39,,
HR 858 d,Confirmed,0,,1.145,1.31,6201,32,2.118500414,2.118500414,0.19306,0.3,42.98333335,-30.81444447,0.1027,,HR 858,0,0,0.6413338896,0,0.00000,0.00000,1006.825244,0.4448476756,0,0,18.73723042,-11.17603436,23.40966578,0.75,-0.54,31.39,,
IC 4651 9122 b,Confirmed,0,,2,,,,0,0,,0.3,261.2041667,-49.93333335,2.038,,IC 4651 9122,0,0,0,0,0.00000,0.00000,0,0,0,0,0,0,0,4.56,-0.87,3.80,,
K2-100 b,Confirmed,0,,1.23,1.22,6168,190.04,3.511447904,3.511447904,0.32,0.3,129.601257,20.106064,0.0296,,K2-100,0,0,0.4433166563,0,0.00000,0.00000,1776.558521,0.2789942712,0,0,137.502187,50.33515721,-121.1392674,2.26,0.35,188.74,,
K2-101 b,Confirmed,0,,0.8,0.73,4819,189.33,1.953242897,1.953242897,0.178,0.3,130.344086,18.933874,,,K2-101,0,0,0.6772216408,0,0.00000,0.00000,,0,0,0,136.4940942,46.82254852,-122.5677776,2.27,0.33,188.10,,
K2-102 b,Confirmed,0,,0.77,0.71,4695,189.17,1.272899865,1.272899865,0.116,0.3,130.056046,19.778811,,,K2-102,0,0,0.8799331773,0,0.00000,0.00000,,0,0,0,136.2516562,48.9967028,-121.7378256,2.27,0.35,187.90,,
K2-103 b,Confirmed,0,,0.66,0.57,4148.21,187.19,1.942269622,1.942269622,0.177,0.3,130.41037,17.640005,0.131,,EPIC 211822797,0,0,0.6797473573,0,0.00000,0.00000,411.6517264,0.8232667459,0,0,135.8285186,43.19174865,-121.3473629,2.28,0.31,186.01,,
